ID,Project,SITE.SAMPLE.YEAR,SITE.SAMPLE.YEAR.WELL,SITE,Stream.Code,Reach,Reach.number,Site.number,Sample,Year,Technical.Replicate,Date,Arrival.Time,Weather.Ceiling,Weather.Precipitation,Water.Temperature.C,pH,Turbidity.NTU.,Habitat.Type,Stream.Width.m,Site.Length.m,Site.Width.m,Site.Area.m2,Wetted.Width.m,Transect.Depth.m,Transect.Flow.cms,Field.Gradient.percent,EF.Conductivity.uS.cm,eDNA.Sampling.Location,eDNA.Water.Sampling.Depth.cm,eDNA.Total.Water.Depth.m,eDNA.Distance.from.Shore.m,eDNA.Filtering.Location,eDNA.Filter.Pore.Size.um,eDNA.Filters.Preserved.In,eDNA.Sample.Collection.Start.Time,eDNA.Sample.Collection.End.Time,eDNA.Volume.Filtered.L,Fish.Total.Biomass.g,Fish.Biomass.g.m2,Fish.Abundance,Fish.Abundance.fish.m2,Fish.Avg.Length.mm,Fish.Avg.Mass.g,CO.Total.Biomass.g,CO.Biomass.g.m2,CO.Abundance,CO.Abundance.fish.m2,CO.Avg.Length.mm,CO.Avg.Mass.g,CT.Total.Biomass.g,CT.Biomass.g.m2,CT.Abundance,CT.Abundance.fish.m2,CT.Avg.Length.mm,CT.Avg.Mass.g,RB.Total.Biomass.g,RB.Biomass.g.m2,RB.Abundance,RB.Abundance.fish.m2,RB.Avg.Length.mm,RB.Avg.Mass.g,River.Year,SITE,Sort.Code,Sample.replicate,Lab.Code,DPN,qPCR.Run.int,Well.int,DNA.int,Transformed.int,Score.int,qPCR.Run.ef,Well.ef,DNA.ef,Transformed.ef,Score.ef,Lab.Call.ef,qPCR.Run.cl,Well.cl,DNA.cl,Transformed.cl,Score.cl,Lab.Call.cl,qPCR.Run.ki,Well.ki,DNA.ki,Transformed.ki,Score.ki,Lab.Call.ki,qPCR.Run.my,Well.my,DNA.my,Transformed.my,Score.my,Lab.Call.my,Spacer
315,Ecofish Salmonids,DDD-DSeDNA01-B-2018,DDD-DSeDNA01-B-2018-C05,DDD-DSeDNA01,DDD,Downstream,5,1,B,2018,3,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,8,B,DS01-1-B,25,012919LCB2F,C05,22.14,27.86,1,020119LCB2F,C05,34.89,15.11,1,Y,052919MJA1A,C2,0,0,0,N,052919MJA2A,C2,0,0,0,N,020119LCB1F,C05,43.87,6.13,1,Y,8
316,Ecofish Salmonids,DDD-DSeDNA01-B-2018,DDD-DSeDNA01-B-2018-D05,DDD-DSeDNA01,DDD,Downstream,5,1,B,2018,4,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,8,B,DS01-1-B,25,012919LCB2F,D05,22.2,27.8,1,020119LCB2F,D05,36.63,13.37,1,Y,052919MJA1A,D2,0,0,0,N,052919MJA2A,D2,0,0,0,N,020119LCB1F,D05,44.66,5.34,1,Y,8
317,Ecofish Salmonids,DDD-DSeDNA01-B-2018,DDD-DSeDNA01-B-2018-E05,DDD-DSeDNA01,DDD,Downstream,5,1,B,2018,5,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,8,B,DS01-1-B,25,NA,NA,NA,NA,NA,020119LCB2F,E05,34.78,15.22,1,Y,052919MJA1A,E2,0,0,0,N,052919MJA2A,E2,0,0,0,N,020119LCB1F,E05,47.16,2.84,1,Y,8
318,Ecofish Salmonids,DDD-DSeDNA01-B-2018,DDD-DSeDNA01-B-2018-F05,DDD-DSeDNA01,DDD,Downstream,5,1,B,2018,6,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,8,B,DS01-1-B,25,NA,NA,NA,NA,NA,020119LCB2F,F05,36.58,13.42,1,Y,052919MJA1A,F2,0,0,0,N,052919MJA2A,F2,0,0,0,N,020119LCB1F,F05,0,0,0,Y,8
319,Ecofish Salmonids,DDD-DSeDNA01-B-2018,DDD-DSeDNA01-B-2018-G05,DDD-DSeDNA01,DDD,Downstream,5,1,B,2018,7,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,8,B,DS01-1-B,25,NA,NA,NA,NA,NA,020119LCB2F,G05,34.56,15.44,1,Y,052919MJA1A,G2,0,0,0,N,052919MJA2A,G2,38.73,11.27,1,N,020119LCB1F,G05,46.91,3.09,1,Y,8
320,Ecofish Salmonids,DDD-DSeDNA01-B-2018,DDD-DSeDNA01-B-2018-H05,DDD-DSeDNA01,DDD,Downstream,5,1,B,2018,8,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,8,B,DS01-1-B,25,NA,NA,NA,NA,NA,020119LCB2F,H05,36.75,13.25,1,Y,052919MJA1A,H2,0,0,0,N,052919MJA2A,H2,0,0,0,N,020119LCB1F,H05,45.66,4.34,1,Y,8
321,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-A07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,1,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,012919LCB2F,E07,19.41,30.59,1,020419LCB2H,A07,32.41,17.59,1,Y,052919MJA1B,A4,0,0,0,N,052919MJA2B,A4,0,0,0,N,020119LCB1G,A07,42.43,7.57,1,Y,26
322,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-B07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,2,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,012919LCB2F,F07,19.24,30.76,1,020419LCB2H,B07,31.45,18.55,1,Y,052919MJA1B,B4,0,0,0,N,052919MJA2B,B4,0,0,0,N,020119LCB1G,B07,44.51,5.49,1,Y,27
323,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-C07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,3,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,012919LCB2F,G07,19.39,30.61,1,020419LCB2H,C07,31.48,18.52,1,Y,052919MJA1B,C4,0,0,0,N,052919MJA2B,C4,0,0,0,N,020119LCB1G,C07,47.9,2.1,1,Y,27
324,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-D07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,4,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,012919LCB2F,H07,19.75,30.25,1,020419LCB2H,D07,31.8,18.2,1,Y,052919MJA1B,D4,0,0,0,N,052919MJA2B,D4,0,0,0,N,020119LCB1G,D07,46.49,3.51,1,Y,27
325,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-E07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,5,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,NA,NA,NA,NA,NA,020419LCB2H,E07,31.14,18.86,1,Y,052919MJA1B,E4,0,0,0,N,052919MJA2B,E4,0,0,0,N,020119LCB1G,E07,43.49,6.51,1,Y,27
326,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-F07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,6,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,NA,NA,NA,NA,NA,020419LCB2H,F07,31.37,18.63,1,Y,052919MJA1B,F4,0,0,0,N,052919MJA2B,F4,0,0,0,N,020119LCB1G,F07,42.65,7.35,1,Y,27
327,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-G07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,7,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,NA,NA,NA,NA,NA,020419LCB2H,G07,31.39,18.61,1,Y,052919MJA1B,G4,0,0,0,N,052919MJA2B,G4,0,0,0,N,020119LCB1G,G07,44.69,5.31,1,Y,27
328,Ecofish Salmonids,DDD-DSeDNA01-C-2017,DDD-DSeDNA01-C-2017-H07,DDD-DSeDNA01,DDD,Downstream,5,1,C,2017,8,9/21/2017,16:40:00,Overcast,Dry,10,7.3,NA,Flat,37,9.5,9.33,88.6,37,0.19,2.46,1.5,20,stream margin RL,5,0.45,3,lab,0.45,silica desiccant,16:50:00,21:55:00,2,219.1,2.5,20,0.2,87.3,11.0,217.1,2.4,18.0,0.2,92.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,217.1,2.4,18.0,0.2,92.1,12.1,DDD 2017,DDD-DSeDNA01,27,C,DS01-1-C,37,NA,NA,NA,NA,NA,020419LCB2H,H07,31.72,18.28,1,Y,052919MJA1B,H4,0,0,0,N,052919MJA2B,H4,0,0,0,N,020119LCB1G,H07,42.6,7.4,1,Y,27
329,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-A09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,1,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,012919LCB2F,A09,22.29,27.71,1,020119LCB2F,A09,36.68,13.32,1,Y,052919MJA1A,A6,0,0,0,N,052919MJA2A,A6,0,0,0,N,020119LCB1F,A09,0,0,0,Y,9
330,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-B09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,2,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,012919LCB2F,B09,20.83,29.17,1,020119LCB2F,B09,35.34,14.66,1,Y,052919MJA1A,B6,0,0,0,N,052919MJA2A,B6,0,0,0,N,020119LCB1F,B09,49.58,0.42,1,Y,9
331,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-C09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,3,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,012919LCB2F,C09,21.39,28.61,1,020119LCB2F,C09,35.28,14.72,1,Y,052919MJA1A,C6,0,0,0,N,052919MJA2A,C6,0,0,0,N,020119LCB1F,C09,0,0,0,Y,9
332,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-D09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,4,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,012919LCB2F,D09,21.36,28.64,1,020119LCB2F,D09,34.35,15.65,1,Y,052919MJA1A,D6,0,0,0,N,052919MJA2A,D6,0,0,0,N,020119LCB1F,D09,45.57,4.43,1,Y,9
333,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-E09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,5,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,NA,NA,NA,NA,NA,020119LCB2F,E09,34.53,15.47,1,Y,052919MJA1A,E6,0,0,0,N,052919MJA2A,E6,0,0,0,N,020119LCB1F,E09,0,0,0,Y,9
334,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-F09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,6,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,NA,NA,NA,NA,NA,020119LCB2F,F09,34.72,15.28,1,Y,052919MJA1A,F6,0,0,0,N,052919MJA2A,F6,0,0,0,N,020119LCB1F,F09,0,0,0,Y,9
335,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-G09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,7,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,NA,NA,NA,NA,NA,020119LCB2F,G09,34.75,15.25,1,Y,052919MJA1A,G6,0,0,0,N,052919MJA2A,G6,0,0,0,N,020119LCB1F,G09,44.36,5.64,1,Y,9
336,Ecofish Salmonids,DDD-DSeDNA01-C-2018,DDD-DSeDNA01-C-2018-H09,DDD-DSeDNA01,DDD,Downstream,5,1,C,2018,8,9/27/2018,8:00:00,Sunny,Dry,9.5,8.15,0.396666667,Riffle,42,9.67,8.13,78.6,43.17,0.29,9.14,1.5,20,stream margin RL,5,0.3,2,streamside,1,silica desiccant,8:00:00,8:10:00,2,270.0,3.4,22,0.3,85.1,12.3,270.0,3.4,22.0,0.3,85.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.4,22.0,0.3,85.1,12.3,DDD 2018,DDD-DSeDNA01,9,C,DS01-1-C,29,NA,NA,NA,NA,NA,020119LCB2F,H09,36.43,13.57,1,Y,052919MJA1A,H6,0,0,0,N,052919MJA2A,H6,0,0,0,N,020119LCB1F,H09,0,0,0,Y,9
337,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-A02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,1,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,012919LCB2F,E02,19.14,30.86,1,020419LCB2H,A02,31.76,18.24,1,Y,052919MJA1A,A9,0,0,0,N,052919MJA2A,A9,0,0,0,N,020119LCB1G,A02,42.26,7.74,1,Y,22
338,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-B02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,2,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,012919LCB2F,F02,18.96,31.04,1,020419LCB2H,B02,32.01,17.99,1,Y,052919MJA1A,B9,0,0,0,N,052919MJA2A,B9,0,0,0,N,020119LCB1G,B02,43.98,6.02,1,Y,22
339,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-C02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,3,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,012919LCB2F,G02,19.09,30.91,1,020419LCB2H,C02,31.21,18.79,1,Y,052919MJA1A,C9,0,0,0,N,052919MJA2A,C9,0,0,0,N,020119LCB1G,C02,45.02,4.98,1,Y,22
340,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-D02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,4,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,012919LCB2F,H02,19.15,30.85,1,020419LCB2H,D02,31.14,18.86,1,Y,052919MJA1A,D9,0,0,0,N,052919MJA2A,D9,0,0,0,N,020119LCB1G,D02,45.1,4.9,1,Y,22
341,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-E02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,5,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,NA,NA,NA,NA,NA,020419LCB2H,E02,31.67,18.33,1,Y,052919MJA1A,E9,0,0,0,N,052919MJA2A,E9,0,0,0,N,020119LCB1G,E02,42.87,7.13,1,Y,22
342,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-F02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,6,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,NA,NA,NA,NA,NA,020419LCB2H,F02,31.32,18.68,1,Y,052919MJA1A,F9,0,0,0,N,052919MJA2A,F9,0,0,0,N,020119LCB1G,F02,44.71,5.29,1,Y,22
343,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-G02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,7,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,NA,NA,NA,NA,NA,020419LCB2H,G02,31.1,18.9,1,Y,052919MJA1A,G9,0,0,0,N,052919MJA2A,G9,0,0,0,N,020119LCB1G,G02,44.23,5.77,1,Y,22
344,Ecofish Salmonids,DDD-DSeDNA02-A-2017,DDD-DSeDNA02-A-2017-H02,DDD-DSeDNA02,DDD,Downstream,5,2,A,2017,8,9/21/2017,17:15:00,Overcast,Dry,10,7.3,NA,Riffle,50,14,7.67,107.4,50,0.18,2.9,1.5,20,stream margin RR,5,0.45,4,lab,0.45,silica desiccant,17:20:00,20:15:00,2,220.1,2.0,39,0.4,56.2,5.6,220.1,2.0,39.0,0.4,56.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,220.1,2.0,39.0,0.4,56.2,5.6,DDD 2017,DDD-DSeDNA02,22,A,DS02-1-A,32,NA,NA,NA,NA,NA,020419LCB2H,H02,31.42,18.58,1,Y,052919MJA1A,H9,0,0,0,N,052919MJA2A,H9,0,0,0,N,020119LCB1G,H02,49.55,0.45,1,Y,22
